"","price","sqft_living","grade","sqft_above","bathrooms","sqft_basement","bedrooms","floors","waterfront","howOld","view","sqft_living15","zipcode","yr_renovated"
"1711",453000,1820,7,1220,"2.5",600,"3","1","0",60,0,1870,"98166",0
"1727",264000,1760,8,1760,"1.75",0,"3","1","0",49,0,2000,"98023",0
"1729",2e+05,2060,6,2060,"1.5",0,"3","1.5","0",112,0,2190,"98055",0
"1733",1928000,4280,11,4280,"3.25",0,"4","2","0",31,0,3420,"98004",0
"1746",541100,2510,9,2510,"2.25",0,"4","2","0",37,0,2440,"98072",0
"1748",397000,1710,7,1710,"2",0,"3","1","0",63,2,1700,"98022",0
"1762",531000,2540,8,1540,"2.75",1000,"5","1","0",60,0,2510,"98108",0
"1764",597326,3570,10,2860,"4",710,"4","2","0",0,0,2230,"98040",0
"1766",390000,2330,8,2330,"1.75",0,"4","1","0",47,0,2180,"98058",0
"1770",299000,1950,7,1950,"2.5",0,"4","2","0",13,0,1170,"98178",0
"1772",4e+05,2350,7,2350,"2.5",0,"4","2.5","0",16,0,1120,"98106",0
"1775",210000,1340,5,1340,"1",0,"3","1","0",62,0,1800,"98019",0
"1777",327500,1770,8,1330,"2.25",440,"3","1","0",34,0,1910,"98058",0
"1784",443000,1530,7,1200,"1.75",330,"3","1","0",48,0,1530,"98177",0
"1790",341000,1720,7,1720,"1.5",0,"3","1.5","0",63,0,1590,"98155",0
"1792",686000,2130,8,2130,"2.25",0,"4","2","0",38,0,3380,"98006",0
"1797",780000,2610,9,2610,"2.5",0,"3","2","0",18,0,2610,"98052",0
"1799",580000,2330,7,1710,"2.75",620,"4","1.5","0",32,0,2060,"98177",0
"1802",615000,2250,9,2250,"2.5",0,"3","2","0",28,0,2440,"98006",0
"1808",930000,5710,11,5710,"4.25",0,"4","2","0",8,0,4060,"98092",0
"1821",275000,1180,6,1180,"1",0,"2","1","0",66,0,1070,"98133",0
"1823",453250,2260,7,2260,"2.5",0,"4","2","0",14,0,2300,"98019",0
"1838",243000,1790,7,1040,"1.75",750,"3","1","0",55,0,1840,"98198",0
"1841",720000,2020,7,1700,"1",320,"2","1","0",68,3,2020,"98146",0
"1843",824500,2610,7,1610,"2.5",1000,"4","1.5","0",88,0,1820,"98115",0
"1848",520000,1240,7,1240,"1.75",0,"4","1.5","0",71,0,1260,"98117",0
"1850",175000,1170,6,1170,"1",0,"2","1","0",104,2,1380,"98198",0
"1856",315000,3220,8,3220,"2.5",0,"5","2","0",13,0,2740,"98042",0
"1857",339000,1830,7,1830,"2.5",0,"4","2","0",12,0,1830,"98038",0
"1860",685000,1900,7,1900,"2.5",0,"5","2","0",49,0,1900,"98008",0
"1865",207000,2100,6,2100,"2.5",0,"4","1.5","0",101,0,1340,"98055",0
"1869",411800,2190,7,1340,"2.25",850,"4","1","0",46,0,1560,"98011",0
"1874",616300,1700,7,1700,"2",0,"3","2","0",88,2,1820,"98033",0
"1876",425000,1630,7,1630,"2.5",0,"3","1","0",21,0,1770,"98011",0
"1878",820000,2830,9,2830,"2.75",0,"5","2","0",5,0,3170,"98074",0
"1882",349000,2280,7,2280,"2.5",0,"4","2","0",12,0,2280,"98056",0
"1883",1125000,3010,9,2000,"3.75",1010,"6","2","0",1,0,1600,"98103",0
"1884",320000,1590,7,1590,"2.5",0,"3","2","0",11,0,1680,"98056",0
"1893",3e+05,2150,6,2150,"1",0,"3","1","0",61,0,1720,"98177",0
"1903",485000,2560,7,1500,"2.75",1060,"4","1","0",47,0,2280,"98034",0
"1905",1045000,2790,8,1880,"3",910,"4","2","0",2,0,1360,"98119",2013
"1908",590000,3030,7,2100,"2",930,"3","1","0",56,1,1990,"98136",0
"1911",4e+05,880,6,880,"1",0,"2","1","0",84,0,1370,"98115",0
"1920",460000,1870,7,1870,"1.75",0,"4","1","0",66,0,1560,"98133",0
"1927",255000,2800,7,2800,"3.75",0,"5","1","0",51,0,1700,"98023",0
"1932",598800,4470,9,3230,"4",1240,"6","3","0",2,3,1790,"98188",0
"1939",608250,3030,8,3030,"2.75",0,"4","2","0",29,0,3020,"98166",0
"1940",550000,2260,7,2260,"2.5",0,"3","2","0",10,0,2770,"98075",0
"1943",275000,1490,8,1490,"1.75",0,"3","1","0",37,0,1740,"98030",0
"1949",215000,1430,7,1030,"1.5",400,"4","1","0",36,0,1390,"98023",0
"1954",390000,1770,8,1190,"2.25",580,"4","1","0",50,0,2490,"98058",0
"1957",420850,960,5,960,"1",0,"1","1","0",70,0,1320,"98014",0
"1967",725000,1950,7,1010,"1.75",940,"2","1","0",96,0,1360,"98103",0
"1969",490000,2020,7,2020,"2.25",0,"4","2","0",20,0,2120,"98027",0
"1976",2e+05,680,5,680,"0.75",0,"1","1","0",68,0,1580,"98115",0
"1982",562500,2440,9,2440,"2.5",0,"4","2","0",24,0,2590,"98056",0
"1992",299000,1730,7,1730,"1.75",0,"3","1","0",56,0,1600,"98065",0
"1993",399950,3110,8,3110,"2.5",0,"4","2","0",14,0,2950,"98042",0
"2000",722500,2460,9,2460,"2.5",0,"4","2","0",37,0,2730,"98007",0
"2005",830000,2760,10,2000,"2.5",760,"3","2","0",24,3,2760,"98028",0
"2006",276900,1350,7,1350,"1",0,"2","1","0",63,2,1280,"98045",0
"2023",329350,720,6,720,"1",0,"2","1","0",73,0,840,"98117",0
"2038",369950,1370,8,1080,"2.75",290,"2","2","0",6,0,1370,"98133",0
"2041",2532000,5040,10,3420,"4.25",1620,"4","1","0",65,3,3960,"98105",0
"2043",440000,1010,5,1010,"1.5",0,"2","1.5","0",109,0,1760,"98107",0
"2046",399950,1850,6,1110,"1.5",740,"4","1.5","0",70,0,990,"98126",0
"2049",545000,1940,8,1560,"1.75",380,"4","1","0",59,0,2310,"98034",0
"2072",884250,3840,10,3840,"2.5",0,"4","2","0",17,0,3560,"98075",0
"2076",1200000,1560,6,1560,"1.75",0,"3","1.5","1",87,4,2890,"98040",0
"2080",875000,2920,8,2320,"2.5",600,"5","2","0",109,0,2970,"98112",0
"2085",1250000,2070,9,2070,"2.5",0,"3","2","0",85,0,3300,"98112",0
"2088",419000,1510,8,1510,"1.75",0,"2","1","0",9,0,1350,"98053",0
"2090",750000,3430,11,3430,"2.75",0,"4","2","0",20,0,3250,"98075",0
"2097",383000,2640,9,2640,"2.5",0,"4","2","0",11,0,1650,"98092",0
"2103",279000,1500,7,1060,"2.5",440,"3","1","0",36,0,1390,"98023",0
"2104",583500,1530,7,1530,"1",0,"4","1.5","0",107,0,1300,"98107",0
"2106",310000,1420,7,1100,"1.75",320,"3","1","0",31,0,1810,"98056",0
"2107",280000,1400,6,1400,"1",0,"3","1","0",59,0,1260,"98198",0
"2122",594000,2080,8,2080,"2.25",0,"3","2","0",25,0,3730,"98072",0
"2126",1325000,6400,10,3810,"3.75",2590,"3","1","0",49,2,3430,"98177",0
"2128",325000,1800,7,1800,"2.5",0,"3","2","0",19,0,1770,"98030",0
"2129",235000,1190,7,1190,"1.75",0,"3","1","0",47,0,1250,"98092",0
"2132",463000,1980,7,1980,"2.5",0,"4","2","0",41,0,1980,"98034",0
"2134",655000,1410,8,1410,"2",0,"3","1.5","0",88,0,1820,"98118",0
"2136",185000,980,7,980,"1",0,"3","1","0",60,0,1780,"98001",0
"2139",4e+05,1560,8,1320,"2",240,"4","1","0",51,0,1870,"98177",0
"2148",353000,2170,7,2170,"2.75",0,"3","2","0",20,0,2170,"98038",0
"2151",585000,1850,8,1850,"1.75",0,"3","1","0",32,0,2220,"98027",0
"2161",440000,1780,7,1780,"1",0,"4","1.5","0",93,0,1750,"98103",0
"2167",265000,800,6,700,"1",100,"3","1","0",66,0,1060,"98155",0
"2170",765000,3300,9,1720,"2.5",1580,"4","1","0",44,0,2290,"98177",0
"2181",488000,2020,7,2020,"2",0,"5","1.5","0",77,0,1510,"98117",0
"2199",399000,1880,8,1420,"2.25",460,"3","1","0",57,0,2300,"98028",0
"2201",1680000,4490,12,4490,"3.75",0,"4","2","0",17,0,4470,"98005",0
"2209",783000,2080,8,1470,"2.75",610,"4","1","0",75,0,1970,"98199",0
"2210",1050000,2960,8,1550,"2.25",1410,"5","1","0",57,2,2860,"98199",0
"2217",327000,1620,7,1620,"1",0,"4","1.5","0",110,0,1310,"98055",0
"2223",453000,2300,8,1550,"2.75",750,"4","1","0",36,3,2130,"98070",0
"2226",665000,2630,9,2630,"2.5",0,"3","2","0",19,0,2640,"98027",0
"2229",210000,1160,7,1160,"1.5",0,"3","1","0",45,0,1170,"98042",0
"2230",265000,2040,8,2040,"2.5",0,"4","2","0",14,0,2040,"98092",0
"2231",426000,1550,8,1550,"2.5",0,"2","2","0",28,0,1570,"98033",0
"2232",529219,1990,8,1290,"2.25",700,"4","1","0",49,0,1820,"98008",0
"2239",315000,840,7,840,"1",0,"2","1","0",90,0,1590,"98118",0
"2251",7e+05,2600,8,1300,"1.75",1300,"3","1","0",47,0,1980,"98010",0
"2259",372400,2720,9,2720,"2.5",0,"3","2","0",25,0,2590,"98031",0
"2260",390000,1240,6,1240,"1.5",0,"3","1","0",67,0,1630,"98155",0
"2261",208000,1020,7,1020,"1",0,"3","1","0",48,0,1370,"98002",0
"2269",403500,2400,7,1200,"2.75",1200,"4","1","0",41,0,1100,"98133",0
"2270",235000,1300,7,1300,"1.5",0,"3","1","0",52,0,1570,"98022",0
"2281",660000,2260,8,1660,"3",600,"3","2","0",13,0,2260,"98122",0
"2293",275000,1720,8,1000,"2.5",720,"3","1","0",32,0,1720,"98023",0
"2296",585000,2350,8,1520,"2.75",830,"5","1.5","0",0,0,1920,"98112",2015
"2307",302000,2650,8,2650,"2",0,"6","1.5","0",104,0,1640,"98118",0
"2317",898000,2700,9,2700,"2.25",0,"5","2","0",28,0,2630,"98007",0
"2318",583000,2200,8,1100,"2.75",1100,"4","1","0",60,0,1390,"98144",0
"2329",283000,1820,7,1520,"2",300,"3","2","0",1,2,1490,"98022",2014
"2331",250000,740,6,740,"1",0,"2","1","0",73,0,740,"98126",0
"2333",315000,2200,8,1860,"2.75",340,"4","1","0",24,0,2290,"98023",0
"2348",430000,1320,7,1320,"1.5",0,"2","3","0",14,0,1320,"98107",0
"2352",625000,2290,7,2290,"2.75",0,"4","1","0",52,2,2540,"98006",0
"2353",172500,1510,6,1250,"2",260,"2","1","0",57,0,1490,"98059",0
"2361",234000,1040,7,1040,"1",0,"3","1","0",44,0,1470,"98198",0
"2373",254000,1060,6,1060,"1",0,"2","1","0",63,0,1260,"98133",0
"2374",443725,1250,7,750,"1.75",500,"3","1","0",71,0,1240,"98117",0
"2379",550000,2760,8,1760,"3",1000,"4","1","0",41,0,1900,"98028",0
"2382",282000,1552,7,1552,"2.25",0,"3","2","0",3,0,1677,"98092",0
"2383",4e+05,2350,8,2000,"2",350,"6","2","0",110,1,1560,"98178",0
"2387",260000,1270,6,1270,"1",0,"2","1","0",38,0,1270,"98010",0
"2390",9e+05,4700,10,3420,"3.25",1280,"4","2","0",37,0,3640,"98005",0
"2398",280000,1990,8,1180,"2.25",810,"4","1","0",37,0,2030,"98003",0
"2411",242000,1260,7,1260,"2",0,"3","1","0",29,0,1950,"98038",0
"2413",810000,3010,9,3010,"2.75",0,"4","2","0",19,0,3010,"98052",0
"2419",280000,1590,7,1140,"1.75",450,"3","1","0",41,0,1590,"98058",0
"2427",335000,1700,7,1700,"2.5",0,"3","2","0",18,0,2190,"98038",0
"2438",737500,2320,7,2320,"1.75",0,"3","2","0",41,0,1610,"98115",1974
"2440",349950,1570,8,1310,"3.25",260,"2","2","0",9,0,1570,"98126",0
"2445",3278000,6840,11,4350,"1.75",2490,"2","2.5","1",14,4,3120,"98008",0
"2448",2e+05,1770,7,1770,"1.75",0,"5","1","0",56,0,1370,"98059",0
"2451",409900,1590,9,1590,"2.5",0,"2","2","0",18,0,2320,"98033",0
"2456",1220000,3960,10,2600,"3.25",1360,"3","2","0",82,3,2730,"98199",0
"2459",739900,2980,9,2980,"2.5",0,"5","2","0",9,0,3150,"98052",0
"2465",353000,1210,7,1210,"2",0,"3","1","0",31,0,1570,"98045",0
"2466",5e+05,1940,8,1940,"2.5",0,"4","2","0",20,0,2250,"98052",0
"2473",549000,1510,7,1510,"1",0,"2","1.5","0",94,0,2210,"98133",0
"2478",1215000,2570,9,2570,"2.25",0,"4","2.5","0",53,0,2570,"98040",0
"2480",405000,1220,7,1220,"1",0,"3","1","0",52,0,1420,"98008",0
"2481",432500,1720,7,1720,"2",0,"3","2","0",66,0,1400,"98155",0
"2487",1012000,2980,9,2980,"2.5",0,"4","2","0",26,0,2730,"98006",0
"2492",640000,3690,9,2540,"3.5",1150,"5","2","0",9,0,2640,"98074",0
"2498",3e+05,2400,7,2400,"3",0,"6","2","0",24,0,2060,"98002",0
"2501",7e+05,2080,7,1160,"2",920,"3","1","0",61,0,1330,"98117",0
"2507",753888,2660,9,2660,"2.5",0,"4","2","0",12,2,3620,"98029",0
"2508",650000,2190,9,2190,"2.5",0,"3","2","0",12,0,2300,"98029",0
"2512",342000,1570,7,1120,"2",450,"4","1","0",56,0,1570,"98011",0
"2515",608000,2690,7,2690,"2.5",0,"4","2","0",14,0,2690,"98053",0
"2517",1245000,3750,9,2750,"3.25",1000,"6","2","0",47,2,2140,"98117",1968
"2526",549000,1710,8,1710,"2.5",0,"5","2","0",41,0,2270,"98005",0
"2538",419950,2280,7,1680,"2.25",600,"3","1","0",38,0,1890,"98034",0
"2543",210000,1040,6,1040,"1",0,"3","1","0",54,0,1040,"98023",0
"2548",715000,3230,9,3230,"3.25",0,"3","2","0",9,0,2670,"98029",0
"2559",785000,2310,7,1520,"2.75",790,"3","1","0",75,0,2310,"98199",0
"2561",612000,2330,9,2330,"3",0,"3","1","0",17,0,2200,"98034",0
"2567",499000,1750,7,1230,"2.5",520,"3","2.5","0",1,0,1410,"98122",2014
"2574",455000,1470,7,1470,"2.25",0,"3","2","0",30,0,1560,"98029",0
"2576",690000,2820,9,2820,"2.5",0,"3","2","0",11,0,2660,"98029",0
"2600",320000,900,7,900,"1",0,"2","1","0",44,0,1520,"98106",0
"2603",343000,1180,7,940,"1",240,"2","1","0",58,0,1700,"98118",0
"2608",561000,2570,8,2570,"2.5",0,"4","2","0",25,0,2260,"98029",0
"2610",540000,1850,8,1850,"2.5",0,"4","2","0",30,0,1830,"98052",0
"2612",230000,1300,7,1300,"1",0,"3","1","0",57,0,1390,"98198",0
"2616",7e+05,2130,7,1680,"2",450,"3","1.5","0",93,0,2040,"98144",0
"2626",465000,1430,7,1430,"2",0,"3","1","0",31,0,1570,"98074",0
"2630",705000,2570,7,1970,"2",600,"6","1.5","0",104,0,2030,"98115",0
"2638",536000,1580,7,1280,"1.75",300,"3","1.5","0",70,0,1560,"98107",0
"2655",9e+05,2980,8,1590,"2.75",1390,"3","1.5","0",3,0,1520,"98033",2012
"2662",225000,1740,7,1740,"2.5",0,"3","2","0",26,0,1300,"98001",0
"2670",161500,1220,7,1220,"1",0,"3","1","0",54,0,1420,"98002",0
"2675",271900,1890,7,1230,"1.75",660,"3","1","0",36,0,1580,"98045",0
"2688",385195,710,6,710,"1",0,"1","1.5","0",0,0,1440,"98144",0
"2690",461000,3600,6,2400,"1.75",1200,"3","2","0",67,0,2290,"98033",0
"2694",542500,1750,8,1320,"2.25",430,"4","1","0",43,0,2170,"98005",0
"2696",705000,2910,8,2350,"2.5",560,"4","2","0",39,0,2020,"98034",0
"2697",615000,1270,8,1090,"1",180,"2","1","0",66,0,1640,"98117",0
"2708",485000,2650,7,1470,"2.75",1180,"3","1","0",40,0,1950,"98028",0
"2712",305000,1714,8,1714,"2.5",0,"3","2","0",10,0,1714,"98055",0
"2718",1000750,3070,10,2440,"2.75",630,"3","2","0",28,0,3490,"98004",0
"2720",354450,2140,8,2140,"2.75",0,"4","2","0",22,0,2130,"98001",0
"2724",438000,1200,6,1200,"1",0,"3","1.5","0",92,0,1390,"98144",0
"2727",749999,3060,10,3060,"2.25",0,"5","2","0",26,0,3430,"98006",0
"2729",570000,2730,8,1530,"2.75",1200,"3","2","0",37,2,2810,"98034",0
"2735",7e+05,2340,8,1610,"1.75",730,"4","1","0",40,0,2470,"98052",0
"2740",613000,1960,8,1960,"2.25",0,"3","1","0",27,0,2800,"98008",0
"2744",388000,2560,9,2560,"2.5",0,"4","2","0",10,0,3040,"98038",0
"2746",810000,2870,8,1790,"2",1080,"3","1.5","0",69,1,2310,"98115",0
"2747",405000,2620,9,2620,"2.5",0,"4","2","0",28,0,2580,"98058",0
"2752",265000,1240,7,1110,"1.5",130,"4","1","0",54,0,1520,"98198",0
"2757",370000,1570,7,1570,"1.75",0,"3","2","0",33,0,1600,"98045",0
"2766",420000,2030,7,2030,"2.25",0,"4","2","0",38,0,2190,"98011",0
"2768",549950,2160,8,2160,"2.5",0,"3","2","0",19,0,1830,"98133",0
"2771",604000,1440,7,1440,"1",0,"3","1","0",58,0,2540,"98040",0
"2778",325900,2040,8,2040,"2.5",0,"3","2","0",30,0,2350,"98023",0
"2780",275000,1730,7,1730,"2.5",0,"3","2","0",28,0,1710,"98030",0
"2782",1505000,3480,9,2580,"3.5",900,"4","2","0",5,0,2380,"98144",2010
"2793",828000,2120,8,1500,"2.5",620,"4","1","0",36,0,3130,"98006",0
"2800",415000,3700,8,1850,"1.75",1850,"5","1","0",58,0,2190,"98178",0
"2802",525000,2470,8,2470,"3",0,"3","2","0",35,0,2310,"98027",0
"2814",157500,670,5,670,"1",0,"2","1","0",110,0,1210,"98108",0
"2817",6e+05,920,7,920,"1",0,"2","1","0",77,0,1230,"98115",0
"2824",425000,1180,8,1180,"2",0,"3","2","0",21,2,1500,"98122",0
"2827",256000,1480,7,1480,"2.5",0,"3","2","0",20,0,1350,"98010",0
"2839",590000,2210,8,1460,"2.25",750,"3","1","0",64,0,1900,"98115",0
"2845",282000,1670,7,1030,"1",640,"3","1","0",38,0,1620,"98042",0
"2848",724950,3010,9,3010,"3.5",0,"4","2","0",11,0,2720,"98045",0
"2850",341000,1920,8,1500,"1.75",420,"4","1","0",40,0,2100,"98058",0
"2859",1835000,4870,12,4870,"3.5",0,"4","2","0",20,0,5000,"98006",0
"2866",450000,740,7,740,"1",0,"2","1","0",68,0,920,"98115",0
"2873",293000,2360,7,2360,"2.25",0,"4","2","0",17,0,2144,"98038",0
"2874",335000,1530,7,1530,"2.25",0,"3","2","0",4,0,2110,"98019",0
"2883",7e+05,1730,7,1250,"1.75",480,"4","1","0",70,0,1910,"98115",0
"2887",450000,1430,7,980,"2",450,"3","1","0",68,0,1450,"98103",0
"2894",425000,1820,7,930,"1.75",890,"4","1","0",73,0,1590,"98115",0
"2902",311000,1640,7,1640,"1",0,"3","1","0",55,0,1680,"98059",0
"2909",579950,1420,8,1180,"3.5",240,"3","2","0",12,0,1494,"98115",0
"2918",372000,1780,7,1780,"1.5",0,"4","1.5","0",53,0,1350,"98059",0
"2920",772000,2990,9,2990,"2.5",0,"4","2","0",12,0,2990,"98074",0
"2925",353000,1250,8,1250,"2.5",0,"3","3","0",11,0,1330,"98115",0
"2929",5e+05,2080,8,1390,"2.25",690,"4","1","0",51,0,1800,"98008",0
"2933",209000,840,6,840,"1",0,"2","1","0",46,0,920,"98042",0
"2936",315000,1750,7,1150,"1.5",600,"3","1","0",61,0,1680,"98024",0
"2938",254600,1470,7,1470,"2",0,"3","1","0",47,0,1390,"98002",0
"2939",230000,1440,6,720,"2",720,"3","1","0",8,0,1120,"98056",2007
"2941",550000,2170,7,1460,"2.5",710,"4","1","0",35,0,1940,"98052",0
"2948",225000,940,7,940,"1",0,"3","1","0",61,0,1270,"98148",0
"2951",296000,1370,7,1370,"1",0,"2","1","0",67,0,1330,"98133",0
"2959",9e+05,3620,10,3620,"2.5",0,"4","2","0",31,0,2950,"98052",0
"2963",310000,1210,7,1210,"1",0,"3","1","0",59,0,1210,"98155",0
"2969",220000,1660,6,1010,"1.75",650,"4","1","0",63,0,1670,"98168",0
"2975",2950000,4860,12,4860,"3.5",0,"4","2","0",19,0,3580,"98039",0
"2976",427000,2050,7,2050,"2.5",0,"3","3","0",7,0,2050,"98133",0
"2978",685000,1090,7,1090,"1.5",0,"2","1.5","0",115,0,1390,"98103",0
"2980",299950,1870,7,1870,"2.5",0,"3","2","0",25,0,1870,"98001",0
"2992",313500,1440,7,1440,"2.25",0,"3","2","0",32,0,1390,"98034",0
"2995",570000,1400,8,1060,"2",340,"3","2","0",11,0,1540,"98112",0
"2997",335000,1910,7,1910,"2",0,"4","1","0",52,0,1820,"98059",0
"3001",307450,2690,8,1370,"2.75",1320,"4","1","0",35,0,1990,"98023",0
"3018",540000,2110,8,1280,"1.75",830,"3","1","0",33,0,1810,"98052",0
"3020",202000,670,6,670,"1",0,"2","1","0",73,0,740,"98126",0
"3025",453000,1660,7,1260,"2",400,"3","1","0",32,0,1660,"98034",0
"3026",367000,1820,6,1820,"1",0,"4","1.5","0",68,0,1140,"98106",0
"3031",565000,2470,8,2470,"2.25",0,"4","2","0",31,0,2270,"98155",0
"3035",235000,1310,7,1310,"1",0,"3","1","0",59,0,1330,"98198",0
"3059",770000,2350,8,2350,"2.5",0,"4","2","0",28,0,2460,"98006",0
"3071",985000,3890,9,2870,"3.5",1020,"5","2","0",31,1,3080,"98125",0
"3073",427500,1350,7,1350,"1",0,"3","1","0",71,0,1350,"98125",0
"3078",203000,840,6,840,"1",0,"3","1","0",46,0,920,"98042",0
"3082",228000,1060,6,1060,"1",0,"2","1","0",64,0,1550,"98125",0
"3088",280000,1270,8,1270,"2.5",0,"3","2","0",22,0,1270,"98045",0
"3089",325000,2260,8,2260,"2.5",0,"4","2","0",13,0,2450,"98042",0
"3093",329500,2120,7,1360,"2.5",760,"3","1","0",36,0,2330,"98001",0
"3096",210000,1080,6,1080,"1",0,"3","1","0",73,0,1380,"98106",0
"3097",285000,1210,6,710,"1",500,"2","1","0",64,0,1100,"98126",0
"3132",759000,1960,8,1960,"2.75",0,"3","1.5","0",115,2,2440,"98122",0
"3142",485000,2340,8,2340,"2.5",0,"3","1","0",30,0,2700,"98038",0
"3146",580000,1590,8,1590,"2.5",0,"3","2.5","0",11,0,1620,"98116",0
"3147",181100,1850,7,1850,"1.75",0,"4","1","0",61,0,1460,"98198",0
"3151",426000,1380,7,1080,"1.5",300,"3","1","0",67,0,1220,"98106",0
"3155",288400,1870,7,1870,"2.25",0,"3","2","0",18,0,1620,"98056",0
"3158",1899000,3690,12,3690,"2.75",0,"2","2","1",26,4,2310,"98166",0
"3166",452250,2550,7,1560,"2.25",990,"4","1","0",36,0,2440,"98028",0
"3171",590000,2300,8,1580,"2.25",720,"3","1","0",55,2,2500,"98166",0
"3175",410000,1800,8,1360,"2.25",440,"3","1","0",37,0,2730,"98027",0
"3183",395000,870,7,870,"1",0,"2","1","0",92,0,1570,"98107",0
"3186",635000,1210,8,1210,"1.75",0,"3","1.5","0",85,0,2020,"98105",0
"3188",1400000,3020,9,3020,"3.25",0,"3","2","0",61,0,3020,"98112",0
"3189",2e+05,950,6,950,"1",0,"2","1","0",60,0,1620,"98166",0
"3195",805000,3320,9,3320,"2.5",0,"5","2","0",15,0,3060,"98075",0
"3206",442000,1360,7,1010,"1.5",350,"4","1","0",60,0,1520,"98116",0
"3208",637250,2120,9,2120,"2.5",0,"4","2","0",10,0,2120,"98052",0
"3217",632500,3500,8,2760,"3.25",740,"5","2","0",10,0,2820,"98065",0
"3221",234000,1750,7,1750,"1",0,"3","1","0",54,0,1400,"98032",0
"3223",290000,1710,7,1060,"1.75",650,"3","1","0",48,0,1180,"98045",0
"3225",270000,2350,8,2350,"2.5",0,"4","2","0",12,0,3010,"98042",0
"3227",299000,1920,8,1920,"2.25",0,"3","2","0",33,0,2170,"98032",0
"3229",350000,3070,7,2360,"2.75",710,"3","2","0",29,1,2570,"98166",1986
"3233",475000,2680,7,2680,"2.25",0,"4","2","0",16,0,2460,"98011",0
"3237",374950,1240,8,1000,"2.25",240,"2","2","0",7,0,1260,"98144",0
"3244",325000,1870,7,1250,"2.5",620,"3","1","0",21,0,1380,"98045",0
"3252",530000,2940,9,2940,"2.5",0,"4","2","0",20,0,2890,"98042",0
"3253",1e+06,2120,8,2120,"4.5",0,"5","2","1",52,4,2870,"98006",1963
"3257",1208000,3250,9,2940,"3.75",310,"4","2","0",26,0,2340,"98004",1989
"3259",1900000,3150,10,3150,"3.75",0,"3","2","0",8,0,2510,"98112",0
"3267",425000,1390,7,1390,"2",0,"4","1.5","0",107,0,1900,"98108",0
"3269",732000,2360,9,2360,"1.75",0,"4","1","0",41,0,2290,"98006",0
"3280",625000,1240,7,1240,"1",0,"3","1","0",90,0,2060,"98103",0
"3282",1965000,3940,9,3940,"3.75",0,"5","1.5","0",64,3,2370,"98004",0
"3294",257200,1850,7,1150,"2",700,"3","1","0",63,0,1580,"98002",0
"3303",289000,1090,6,1090,"1",0,"3","1","0",34,0,1090,"98056",0
"3317",410000,1880,7,1380,"1.75",500,"3","1","0",38,0,1970,"98059",0
"3318",590000,2360,8,2360,"4.25",0,"4","2","0",28,0,2037,"98003",1987
"3319",445000,1850,7,1850,"2.25",0,"3","2","0",30,0,1650,"98029",0
"3320",921000,2310,8,2010,"2.5",300,"4","2","0",87,4,2530,"98122",0
"3321",496000,2520,8,2520,"1.5",0,"3","1","0",60,0,1470,"98045",0
"3324",452500,2430,7,1570,"2.5",860,"3","1","0",30,0,1560,"98045",0
"3333",250000,700,6,700,"0.75",0,"2","1","0",57,0,2010,"98092",0
"3335",340000,3180,8,1400,"1",1780,"3","1","0",46,0,2180,"98022",0
"3342",865000,2090,7,1610,"1.75",480,"3","2","0",2,0,1280,"98199",2013
"3348",641250,2220,10,2220,"2.5",0,"3","3","0",25,2,2200,"98117",0
"3353",1100000,2830,7,1630,"2.75",1200,"5","1","0",57,0,2370,"98040",0
"3366",406000,1920,7,1920,"1.5",0,"4","2","0",64,1,1920,"98198",0
"3367",242500,1770,7,1340,"2.25",430,"3","1","0",37,0,1270,"98198",0
"3368",425000,2460,9,2460,"2.5",0,"4","2","0",12,0,2460,"98058",0
"3370",189000,1460,7,1170,"2",290,"3","1","0",20,0,1540,"98045",0
"3375",705000,2305,8,2305,"2.5",0,"2","1","0",8,0,1440,"98077",0
"3383",783350,3290,10,3290,"2.5",0,"4","2","0",24,0,4090,"98077",0
"3386",975000,4270,10,2680,"2.5",1590,"4","1","0",24,0,3630,"98053",0
"3388",350000,1430,7,1150,"1",280,"2","1.5","0",71,0,1820,"98177",0
"3393",122000,860,6,860,"1",0,"2","1","0",70,0,1300,"98022",0
"3396",369900,1770,8,1770,"2.5",0,"2","3","0",8,0,1770,"98126",0
"3402",309950,1200,7,1200,"1.5",0,"3","1","0",30,0,1210,"98045",0
"3406",515000,1810,7,1010,"1.75",800,"3","1","0",89,0,1260,"98116",0
"3407",756000,2730,9,2730,"2.5",0,"4","2","0",24,0,3090,"98006",0
"3408",1570000,3070,9,2400,"3.75",670,"4","2","0",88,0,2940,"98112",0
"3409",442000,2080,8,1220,"2.25",860,"4","1","0",36,0,2110,"98074",0
"3413",330000,1430,7,1430,"1.5",0,"3","1","0",67,0,1410,"98155",0
"3414",189000,790,6,790,"1",0,"2","1","0",71,0,1110,"98168",0
"3416",4e+05,2110,7,2110,"1.75",0,"2","1","0",67,0,1480,"98155",0
